Peringkat_Sekolah,PPD,Kod_Sekolah,Nama_Sekolah,Alamat,Poskod,Bandar,Negeri,Telefon,Fax
Menengah,PPD KINTA SELATAN,AEE2067,SMK METHODIST (ACS),"18, JLN KUALA DIPANG",31900,KAMPAR,PERAK,54651330,54660564
Menengah,PPD KINTA SELATAN,AEE2070,SMK IDRIS SHAH,KOPISAN BARU,31600,GOPENG,PERAK,53591314,53591314
Menengah,PPD KINTA UTARA,AEE2071,SMK AMINUDDIN BAKI,JALAN SEKOLAH,31200,CHEMOR,PERAK,52011395,52015142
Menengah,PPD KINTA SELATAN,AEE2072,SMK DATO' BENDAHARA C M YUSUF,JALAN KAMPAR,31800,TANJONG TUALANG,PERAK,53609219,53609219
Menengah,PPD KINTA SELATAN,AEE2073,SMK TRONOH,SMK TRONOH,31750,TRONOH,PERAK,53676218,53676501
Menengah,PPD KINTA SELATAN,AEE2074,SMK MALIM NAWAR,JALAN BESAR MALIM NAWAR,31700,MALIM NAWAR,PERAK,54771382,54771382
Menengah,PPD KRIAN,AEE3045,SMK MUDZAFFAR SHAH,SIMPANG EMPAT SEMANGGOL,34400,SIMPANG EMPAT,PERAK,58921200,58901025
Menengah,PPD KUALA KANGSAR,AEE4070,SMK CLIFFORD,JALAN TAIPING,33009,KUALA KANGSAR,PERAK,57731313,57731314
Menengah,PPD KUALA KANGSAR,AEE4071,SMK RAJA PEREMPUAN KELSOM,BUKIT KERAJAAN,33000,KUALA KANGSAR,PERAK,57761516,57777458
Menengah,PPD KUALA KANGSAR,AEE4079,SMK SULTAN TAJUL ARIFFIN,JALAN BESAR PEKAN MANONG,33800,MANONG,PERAK,57438000,57438002
Menengah,PPD KUALA KANGSAR,AEE4081,SMK TUN PERAK,JALAN BESAR PEKAN PADANG RENGAS,33700,PADANG RENGAS,PERAK,57584236,57583590
Menengah,PPD HILIR PERAK,AEE5171,SMK DATO' SAGOR,JALAN KAMPAR,36700,LANGKAP,PERAK,56591968,56596696
Menengah,PPD HILIR PERAK,AEE5173,SMK KHIR JOHARI,"BATU 17, JALAN BAGAN DATOH",36300,SUNGAI SUMUN,PERAK,56489218,56489943
Menengah,PPD HILIR PERAK,AEE5174,SMK TUN ABD RAZAK,"BATU 23, SELEKOH",36200,SELEKOH,PERAK,56489235,56486109
Menengah,PPD HILIR PERAK,AEE5175,SMK SERI MUARA,JALAN SIMPANG EMPAT -BAGAN DATOH,36100,BAGAN DATOH,PERAK,56466216,56467889
Menengah,PPD LARUT/MATANG/SELAMA,AEE6050,SM KING EDWARD VII,JALAN MUZIUM HULU,34000,TAIPING,PERAK,58073191,58060431
Menengah,PPD LARUT/MATANG/SELAMA,AEE6058,SMK DATO KAMARUDDIN,JALAN BESAR BATU KURAU,34500,BATU KURAU,PERAK,58880346,58881226
Menengah,PPD LARUT/MATANG/SELAMA,AEE6059,SMK DATO' HJ HUSSEIN,JALAN WAN MD RAZALLI,34100,SELAMA,PERAK,58394048,58396151
Menengah,PPD LARUT/MATANG/SELAMA,AEE6060,SMK TAT BENG,SG NYIOR,34800,TRONG,PERAK,58544220,58544409
Menengah,PPD LARUT/MATANG/SELAMA,AEE6061,SMK TENGKU MENTERI,JALAN KUALA KANGSAR,34850,CHANGKAT JERING,PERAK,58554019,58552996
Menengah,PPD HULU PERAK,AEE7031,SMK DATO AHMAD,JALAN ALANG ISKANDAR,33400,LENGGONG,PERAK,57691260,57691261
Menengah,PPD HULU PERAK,AEE7032,SMK SULTAN IDRIS SHAH II,KAMPUNG AIR PANAS,33300,GERIK,PERAK,57911393,57917214
Menengah,PPD HULU PERAK,AEE7033,SMK TUN SABAN,JALAN TASEK,33100,PENGKALAN HULU,PERAK,44778245,44778673
Menengah,PPD PERAK TENGAH,AEE8701,SMK ISKANDAR SHAH,JALAN PEJABAT POS,32800,PARIT,PERAK,53771228,53774420
Menengah,PPD PERAK TENGAH,AEE8702,SMK DATO'  ABDUL RAHMAN YAAKUB,BOTA KANAN,32600,BOTA,PERAK,53761626,53763894
Menengah,PPD PERAK TENGAH,AEE8703,SMK DATO' SERI MAHARAJA LELA,"JALAN BESAR, KG GAJAH",36800,KAMPUNG GAJAH,PERAK,56311250,56312815
Menengah,PPD KINTA UTARA,AFA2001,MAAHAD TAHFIZ AL-QURAN & AKADEMIK BAKIP (MATAQAB),"LOT 339319, BANDAR MERU RAYA",30020,IPOH,PERAK,52560212,
Menengah,PPD BATANG PADANG,AFT0001,SMA DAERAH BATANG PADANG,JALAN TAPAH,35500,BIDOR,PERAK,54344305,54344305
Menengah,PPD MANJUNG,AFT1001,MAAHAD ISLAHIAH ADDINIAH,BATU 10 LEKIR,32020,SITIAWAN,PERAK,56792350,56792350
Menengah,PPD KINTA UTARA,AFT2001,MAAHAD AL-IMAM ASY SYAFIEE,JELAPANG,30020,IPOH,PERAK,55281277,55281275
Menengah,PPD KINTA UTARA,AFT2002,SABK MAAHAD AL-UMMAH,JALAN JELAPANG,31200,CHEMOR,PERAK,52012727,52012357
Menengah,PPD KRIAN,AFT3001,SM AGAMA AL-HIDAYAH,PARIT ABAS,34350,KUALA KURAU,PERAK,57270295,57270297
Menengah,PPD KRIAN,AFT3003,SMA SHAMSUL MAARIF AL WATANIAH,TANJUNG PIANDANG,34250,TANJUNG PIANDANG,PERAK,57250234,57255193
Menengah,PPD KRIAN,AFT3004,SM AGAMA AL FALAH,PARIT TOK NGAH,34250,TANJONG PIANDANG,PERAK,57256081,57250872
Menengah,PPD KRIAN,AFT3005,MAAHAD AL EHYA ASSHARIFF,GUNUNG SEMANGGGOL,34400,SEMANGGOL,PERAK,58901017,58905524
Menengah,PPD KRIAN,AFT3006,MA'AHAD AR-RIDHWAN,TELOK MEDAN,34300,BAGAN SERAI,PERAK,57213321,57214717
Menengah,PPD KUALA KANGSAR,AFT4001,SM AGAMA AD-DINIAH AL-ISLAMIAH,"KAMPUNG LALANG, PADANG RENGAS",33700,KUALA KANGSAR,PERAK,57585042,57583415
Menengah,PPD KUALA KANGSAR,AFT4002,SM AGAMA MAAHAD AL-MIZAN,JLN BADAK JELIANG,33800,MANONG,PERAK,57431431,57431193
Menengah,PPD KUALA KANGSAR,AFT4003,SMA MAAHAD NURUL FADZLIAH,KAMPUNG KELIMAT,31120,SUNGAI SIPUT (U),PERAK,55912248,55911154
Menengah,PPD KUALA KANGSAR,AFT4004,MAAHAD AL YAHYAWIAH,KG  PONDOK,33700,PADANG RENGAS,PERAK,57584267,57585661
Menengah,PPD KUALA KANGSAR,AFT4005,MADRASAH IDRISIAH,BUKIT CHANDAN,33000,KUALA KANGSAR,PERAK,57761961,57768268
Menengah,PPD HILIR PERAK,AFT5001,SMA AL-ULUM AL-SYAR'IYYAH,"BATU 20, JALAN BAGAN DATOK",36200,SELEKOH,PERAK,56489358,56486939
Menengah,PPD LARUT/MATANG/SELAMA,AFT6001,SM ADDINIAH,KAMPUNG JELUTONG,34850,CHANGKAT JERING,PERAK,58554667,58554766
Menengah,PPD LARUT/MATANG/SELAMA,AFT6002,MAAHAD AL MAARIF AL ISLAMIAH BATU 9 PERAK,BATU 9 JALAN TRONG,34850,CHANGKAT JERING,PERAK,58553420,58553420
Menengah,PPD LARUT/MATANG/SELAMA,AFT6003,SABK MAAHAD AL-KHAIR LIL BANAT,"JALAN SEKOLAH ARAB, KG JANA BARU",34600,KAMUNTING,PERAK,58071021,58087750
Menengah,PPD LARUT/MATANG/SELAMA,AFT6004,MAAHAD AL TARBIAH AL ISLAMIAH,BATU 8 JALAN TRONG,34850,CHANGKAT JERING,PERAK,58552957,58551704
Menengah,PPD LARUT/MATANG/SELAMA,AFT6005,SABK SYUBBANIAH,BATU KURAU,34500,BATU KURAU,PERAK,58880039,58880039
Menengah,PPD HULU PERAK,AFT7001,SMA TAN SRI GHAZALI JAWI,JALAN AIR SUDA,33300,GRIK,PERAK,57921953,57921953
Menengah,PPD PERAK TENGAH,AFT8001,SMA MAAHAD AL AZIZ,JALAN MASJID,32800,PARIT,PERAK,53772489,53771378
Menengah,PPD PERAK TENGAH,AFT8002,MAAHAD EHYAK DINIAH ISLAMIAH,JALAN TANJUNG TUALANG,36800,KAMPUNG GAJAH,PERAK,56311142,56311142
Menengah,PPD BATANG PADANG,AHA0002,KOLEJ VOKASIONAL SLIM RIVER,JALAN MELATI,35800,SLIM RIVER,PERAK,54528408,54527678
Menengah,PPD MANJUNG,AHA1002,KOLEJ VOKASIONAL SERI MANJUNG,BANDAR BARU SERI MANJUNG,32040,SERI MANJUNG,PERAK,56881608,56886327
Menengah,PPD KINTA UTARA,AHA2001,KOLEJ VOKASIONAL LEBUH CATOR,LEBUH CATOR,30450,IPOH,PERAK,52549151,52530997
Menengah,PPD KINTA UTARA,AHA2002,KOLEJ VOKASIONAL  IPOH,PERSIARAN BRASH,31400,IPOH,PERAK,55477405,55471264
Menengah,PPD KRIAN,AHA3002,KOLEJ VOKASIONAL KERIAN,JALAN SIAKAP,34300,BAGAN SERAI,PERAK,57217084,57216077
Menengah,PPD KUALA KANGSAR,AHA4002,KOLEJ VOKASIONAL KUALA KANGSAR,JALAN TAIPING-KUALA KANGSAR,33700,PADANG RENGAS,PERAK,57584099,57583313
Menengah,PPD HILIR PERAK,AHA5001,KOLEJ VOKASIONAL (PERTANIAN) TELUK INTAN,"BATU 4, JALAN CHANGKAT JONG",36000,TELUK INTAN,PERAK,56227322,56232941
Menengah,PPD HULU PERAK,AHA7001,KOLEJ VOKASIONAL  GERIK,"KM 4, JALAN KUALA RUI",33300,GERIK,PERAK,57916288,57916588
Menengah,PPD PERAK TENGAH,AHA8002,KOLEJ VOKASIONAL SERI ISKANDAR,SERI ISKANDAR,32610,SERI ISKANDAR,PERAK,53711370,53711372
Menengah,PPD LARUT/MATANG/SELAMA,AKE6159,KOLEJ VOKASIONAL TAIPING,"BATU 4,KAMUNTING",34600,KAMUNTING,PERAK,58839371,58839358
Menengah,PPD BATANG PADANG,ARA0001,SMKA SLIM RIVER,JLN. BESAR TG.MALIM - SLIM RIVER,35800,SLIM RIVER,PERAK,54527213,54526214
Menengah,PPD KINTA SELATAN,ARA2001,SBP INTEGRASI GOPENG,JALAN KOTA BHARU,31600,GOPENG,PERAK,53597688,53591788
Menengah,PPD KRIAN,ARA3001,SMKA KERIAN,JALAN  KAMPUNG SELAMAT,34400,SIMPANG EMPAT,PERAK,58904997,58905490
Menengah,PPD PERAK TENGAH,ARA8001,SMKA SULTAN AZLAN SHAH,SERI ISKANDAR,32600,BOTA,PERAK,53711689,53712360
Menengah,PPD KLANG,BEA0091,SMK RAJA MAHADI,TAMAN KLANG JAYA,41200,KLANG,SELANGOR,333231923,333242091
Menengah,PPD KLANG,BEA0092,SMK RAJA LUMU,"JALAN RAJA LUMU, PANDAMARAN",42000,PELABUHAN KLANG,SELANGOR,331685844,331654349
Menengah,PPD KLANG,BEA0093,SMK TENGKU AMPUAN RAHIMAH,PERSIARAN RAJA MUDA MUSA,41200,KLANG,SELANGOR,333718582,333737929
Menengah,PPD KLANG,BEA0094,SMK TENGKU AMPUAN JEMAAH,JALAN PANDAMARAN,42000,PELABUHAN KLANG,SELANGOR,331686939,331657834
Menengah,PPD KLANG,BEA0095,SMK TENGKU IDRIS SHAH,JALAN TAP,42200,KAPAR,SELANGOR,332508368,332501104
Menengah,PPD KLANG,BEA0096,SMK SULTAN ABDUL SAMAD,"JALAN LANDASAN, BUKIT KUDA",41300,KLANG,SELANGOR,333414198,333446984
Menengah,PPD KLANG,BEA0097,SMK PULAU INDAH,"LOT PT 79478 PERSIARAN PULAU LUMUT, K12 SEKSYEN 10",42920,PELABUHAN KLANG,SELANGOR,331012046,331013046
Menengah,PPD KLANG,BEA0099,SMK SRI ISTANA,JALAN ISTANA,41000,KLANG,SELANGOR,333724846,333730941
Menengah,PPD KLANG,BEA0100,SMK RANTAU PANJANG,JALAN KAPAR,42100,KLANG,SELANGOR,332911004,332906367
Menengah,PPD KLANG,BEA0101,SMK (P) KAPAR,PERSIARAN HAMZAH ALANG,42200,KAPAR,SELANGOR,332506565,332501049
Menengah,PPD KLANG,BEA0102,SMK PENDAMARAN JAYA,"JALAN YOUNG, PANDAMARAN",42000,PELABUHAN KLANG,SELANGOR,331682398,331672398
Menengah,PPD KLANG,BEA0103,SMK TELOK GADONG,"JALAN SERAMPANG 3, OFF JALAN TELUK PULAI",41100,KLANG,SELANGOR,333710804,333722259
Menengah,PPD KLANG,BEA0104,SMK SRI ANDALAS,"JALAN SRI DAMAK 10, TAMAN SRI ANDALAS",41200,KLANG,SELANGOR,333737394,333730981
Menengah,PPD KLANG,BEA0105,SMK JALAN KEBUN,BATU 7 JALAN KEBUN SEKSYEN 32,40460,SHAH ALAM,SELANGOR,60351613964,351618324
Menengah,PPD KLANG,BEA0106,SMK KAMPUNG JAWA,JALAN RAJA NONG,41000,KLANG,SELANGOR,333734348,333722953
Menengah,PPD KLANG,BEA0107,SMK TAMAN  KLANG UTAMA,"PERSIARAN SG. KERAMAT, TAMAN KLANG UTAMA",42100,KLANG,SELANGOR,332918081,332904276
Menengah,PPD KLANG,BEA0108,SMK KOTA KEMUNING,"LOT. 4, JLN ANGGERIK DORITIS 31/143, KOTA KEMUNING",40460,SHAH ALAM,SELANGOR,351219140,351219148
Menengah,PPD KLANG,BEA0109,SMK BANDAR BARU SULTAN SULEIMAN,LEBUH SULTAN ABDUL SAMAD,42000,PELABUHAN KLANG,SELANGOR,331760464,331760466
Menengah,PPD KLANG,BEA0110,SMK SUNGAI KAPAR INDAH,"JALAN HARAPAN 3A, TAMAN SUNGAI KAPAR INDAH",42200,KAPAR,SELANGOR,332903121,332903122
Menengah,PPD KLANG,BEA0111,SMK SHAHBANDARAYA,JALAN RAJA NONG,41000,KLANG,SELANGOR,333714653,333714417
Menengah,PPD KLANG,BEA0112,SMK BATU UNJUR,"JALAN NILAM 1, BANDAR BUKIT TINGGI",41200,KLANG,SELANGOR,333244054,333244079
Menengah,PPD KLANG,BEA0113,SEKOLAH MENENGAH KEBANGSAAN BUKIT TINGGI KLANG,JALAN BATU NILAM 1,41200,KLANG,SELANGOR,173879391,
Menengah,PPD KUALA LANGAT,BEA1064,SMK JENJAROM,KG JENJAROM,42600,JENJAROM,SELANGOR,331913977,331913977
Menengah,PPD KUALA LANGAT,BEA1065,SMK JUGRA,JALAN SULTAN ABDUL SAMAD,42700,BANTING,SELANGOR,331201808,331203946
Menengah,PPD KUALA LANGAT,BEA1066,SMK TELOK DATOK,JALAN SULTAN ABDUL SAMAD,42700,BANTING,SELANGOR,331871303,331871303
Menengah,PPD KUALA LANGAT,BEA1068,SMK BATU LAUT,TANJONG SEPAT,42800,TANJONG SEPAT,SELANGOR,331481233,331481233
Menengah,PPD KUALA LANGAT,BEA1069,SMK TELOK PANGLIMA GARANG,P POS TELOK,42500,TELOK PANGLIMA GARANG,SELANGOR,331227914,331229899
Menengah,PPD KUALA LANGAT,BEA1070,SMK BUKIT CHANGGANG,BUKIT CHANGGANG,42700,BANTING,SELANGOR,331491295,331491458
Menengah,PPD KUALA LANGAT,BEA1071,SMK BANTING,"TELOK DATOK, KUALA LANGAT",42700,BANTING,SELANGOR,331856088,331812411
Menengah,PPD KUALA LANGAT,BEA1072,SMK SIJANGKANG JAYA,KG. MEDAN,42500,TELOK PANGLIMA GARANG,SELANGOR,331229403,331228542
Menengah,PPD KUALA LANGAT,BEA1073,SMK BANDAR BANTING,PERSIARAN MAJLIS,42700,BANTING,SELANGOR,331874817,331802409
Menengah,PPD KUALA LANGAT,BEA1074,SEKOLAH MENENGAH SAINS BANTING,"JALAN SULTAN SULEIMAN SHAH , JUGRA",42700,BANTING,SELANGOR,331201597,331201623
Menengah,PPD KUALA SELANGOR,BEA3074,SMK SERI TANJUNG,JALAN KERAMAT TANJUNG,45000,KUALA SELANGOR,SELANGOR,332891164,332896751
Menengah,PPD KUALA SELANGOR,BEA3075,SMK DATO HARUN,"BATU 8, JALAN BERNAM",45500,TANJONG KARANG,SELANGOR,332698151,332692769
Menengah,PPD KUALA SELANGOR,BEA3077,SMK RAJA MUDA MUSA,JALAN BUKIT BADONG,45600,BESTARI JAYA,SELANGOR,332719091,332717226
Menengah,PPD KUALA SELANGOR,BEA3078,SMK JERAM,"JALAN SIMPANG TIGA,",45800,JERAM,SELANGOR,332647696,332646418
Menengah,PPD KUALA SELANGOR,BEA3079,SMK SG. BURONG,"BATU 12, LAPIS 3, SUNGAI BURONG",45500,TANJONG KARANG,SELANGOR,332698341,332698341
Menengah,PPD KUALA SELANGOR,BEA3080,SMK TIRAM JAYA,"JALAN SEKEMBANG, KG. SERI TIRAM JAYA",45500,TANJONG KARANG,SELANGOR,332695667,332695667
Menengah,PPD KUALA SELANGOR,BEA3081,SMK RANTAU PANJANG,"KM. 16, JALAN RAWANG, RANTAU PANJANG",45600,BESTARI JAYA,SELANGOR,332719587,332719587
Menengah,PPD KUALA SELANGOR,BEA3082,SMK PENGKALAN PERMATANG,PASIR PENAMBANG,45000,KUALA SELANGOR,SELANGOR,332893611,332811761
Menengah,PPD KUALA SELANGOR,BEA3083,SM SAINS KUALA SELANGOR,BANDAR MALAWATI,45000,KUALA SELANGOR,SELANGOR,332891868,332896631
Menengah,PPD KUALA SELANGOR,BEA3084,SMK SAUJANA UTAMA,"PERSIARAN SAUJANA 3, SAUJANA UTAMA",47000,SUNGAI BULOH,SELANGOR,360386997,360383118
Menengah,PPD KUALA SELANGOR,BEA3085,SMK PUNCAK ALAM,"JALAN MAHKOTA IMPIAN 2/1, SEKSYEN 2",42300,BANDAR PUNCAK ALAM,SELANGOR,333928216,333928246
Menengah,PPD KUALA SELANGOR,BEA3086,SMK KUALA SELANGOR,"KM1,JALAN RAWANG",45000,KUALA SELANGOR,SELANGOR,332811762,332811760
Menengah,PPD KUALA SELANGOR,BEA3087,SMK BUKIT KUCHING TENGAH,JALAN TAHIR MANAN,45800,JERAM,SELANGOR,192560264,TIADA
Menengah,PPD KUALA SELANGOR,BEA3088,SEKOLAH MENENGAH KEBANGSAAN PUNCAK ALAM 3,JALAN ASTANA 13/2,42300,PUNCAK ALAM,SELANGOR,333921627,333921767
Menengah,PPD HULU LANGAT,BEA4601,SMK TAMAN TASIK,JALAN TASIK TAMBAHAN 2,68000,AMPANG,SELANGOR,342912049,342932049
Menengah,PPD HULU LANGAT,BEA4603,SMK BANDAR BARU BANGI,"JALAN 1/7E, BANDAR BARU BANGI,",43650,BANDAR BARU BANGI,SELANGOR,389250245,389251590
Menengah,PPD HULU LANGAT,BEA4604,SMK SULTAN ABDUL AZIZ SHAH (INTEG),"KM 22, JALAN CHERAS",43000,KAJANG,SELANGOR,387376387,387371267
Menengah,PPD HULU LANGAT,BEA4605,SMK KHIR JOHARI,JALAN SEMENYIH,43700,BERANANG,SELANGOR,387667230,387669652
Menengah,PPD HULU LANGAT,BEA4606,SMK ABDUL JALIL,"BT 14, P POS HULU LANGAT",43100,HULU LANGAT,SELANGOR,390211332,390214452
Menengah,PPD HULU LANGAT,BEA4608,SMK ENGKU HUSAIN,KAMPUNG BARU CINA (SEMENYIH),43500,SEMENYIH,SELANGOR,387238285,387242569
Menengah,PPD HULU LANGAT,BEA4609,SMK TAMAN KOSAS,"JALAN KOSAS 2/2, TAMAN KOSAS",68000,AMPANG,SELANGOR,342936130,342958742
Menengah,PPD HULU LANGAT,BEA4610,SMK TAMAN SERAYA,JALAN BUNGA MELATI 8,56100,AMPANG,SELANGOR,342923696,342953820
Menengah,PPD HULU LANGAT,BEA4611,SMK PERIMBUN,"KM.16, JALAN CHERAS",43200,CHERAS,SELANGOR,390745828,390745828
Menengah,PPD HULU LANGAT,BEA4612,SMK TASEK PERMAI,"JALAN PERMAI K,",68000,AMPANG,SELANGOR,342961829,342961009
Menengah,PPD HULU LANGAT,BEA4613,SMK JALAN REKO,JALAN REKO,43000,KAJANG,SELANGOR,387372912,387390225
Menengah,PPD HULU LANGAT,BEA4614,SMK JALAN TIGA,JALAN 3/4,43650,BANDAR BARU BANGI,SELANGOR,389261755,389262755
Menengah,PPD HULU LANGAT,BEA4615,SMK PANDAN JAYA,"JALAN PANDAN 5, PANDAN JAYA",55100,CHERAS,SELANGOR,392838235,392837919
Menengah,PPD HULU LANGAT,BEA4616,SMK PANDAN INDAH,"JALAN PANDAN ILMU,",55100,AMPANG,SELANGOR,342956866,342957566
Menengah,PPD HULU LANGAT,BEA4617,SMK CHERAS PERDANA,"LORONG CP5/39, TMN CHERAS PERDANA, BT 9 3/4,",43200,CHERAS,SELANGOR,390769576,390750210
Menengah,PPD HULU LANGAT,BEA4618,SMK DATO' AHMAD RAZALI,"JALAN 13A, AMPANG JAYA",68000,AMPANG,SELANGOR,342511650,342510377
Menengah,PPD GOMBAK,BEA4619,SMK BUKIT INDAH,TAMAN BUKIT INDAH,68000,AMPANG,SELANGOR,342964989,342965157
Menengah,PPD HULU LANGAT,BEA4620,SMK CHERAS JAYA,"JALAN 3/13, TAMAN CHERAS JAYA, BALAKONG",43200,CHERAS,SELANGOR,390805423,390750522
Menengah,PPD HULU LANGAT,BEA4621,SMK SAUJANA IMPIAN,"KM22, JALAN CHERAS,",43000,KAJANG,SELANGOR,387397609,387331602
Menengah,PPD HULU LANGAT,BEA4622,SMK BANDAR BARU AMPANG,BANDAR BARU AMPANG,68000,AMPANG,SELANGOR,342957800,342959800
Menengah,PPD HULU LANGAT,BEA4623,SMK BANDAR BARU SUNGAI LONG,"JALAN SUNGAI LONG, BDR BARU SUNGAI LONG",43000,KAJANG,SELANGOR,390753549,390753784
Menengah,PPD HULU LANGAT,BEA4624,SMK JALAN EMPAT,JALAN 4/10 SEKSYEN 4,43650,BANDAR BARU BANGI,SELANGOR,389258028,389254749
Menengah,PPD HULU LANGAT,BEA4625,SMK KAJANG UTAMA,TAMAN KAJANG UTAMA,43000,KAJANG,SELANGOR,387338414,387338414
Menengah,PPD HULU LANGAT,BEA4626,SMK TAMAN JASMIN 2,"JALAN KP 3/1, KAJANG PRIMA",43000,KAJANG,SELANGOR,387344522,387345925
Menengah,PPD HULU LANGAT,BEA4627,SMK DUSUN NANDING,"KM 17, JALAN HULU LANGAT",43100,HULU LANGAT,SELANGOR,390756715,390756715
Menengah,PPD HULU LANGAT,BEA4628,SMK BANDAR TASIK KESUMA,"JALAN KESUMA 7/1, BANDAR TASIK KESUMA",43700,BERANANG,SELANGOR,387667599,387660669
Menengah,PPD HULU LANGAT,BEA4629,SMK BANDAR DAMAI PERDANA,"JALAN  DAMAI PERDANA 2, CHERAS (HULU LANGAT)",56000,KUALA LUMPUR,SELANGOR,391012514,391021605
Menengah,PPD HULU LANGAT,BEA4630,SMK BANDAR TUN HUSSEIN ONN 2,"PERSIARAN SUADAMAI, BANDAR TUN HUSSEIN ONN",43200,CHERAS,SELANGOR,390766753,390763467
Menengah,PPD HULU LANGAT,BEA4631,SMK PANDAN MEWAH,"JALAN PANDAN MEWAH 1, PANDAN MEWAH",55100,KUALA LUMPUR,SELANGOR,342954210,342977040
Menengah,PPD HULU LANGAT,BEA4632,SMK BANDAR RINCHING,SEKSYEN 5,43500,SEMENYIH,SELANGOR,387247578,387248206
Menengah,PPD HULU LANGAT,BEA4633,SMK BANDAR SERI PUTRA,"PERSIARAN SERI PUTRA 1, BANDAR SERI PUTRA",43000,KAJANG,SELANGOR,03-89265675,03-89265682
Menengah,PPD HULU LANGAT,BEA4634,SMK DESA SERDANG,"JALAN DESA SERDANG 10, TAMAN DESA SERDANG",43300,SERI KEMBANGAN,SELANGOR,389408523,389408642
Menengah,PPD HULU SELANGOR,BEA5061,SMK KUALA KUBU BHARU,"JALAN KOLAM AIR,",44000,KUALA KUBU BHARU,SELANGOR,360641162,360641428
Menengah,PPD HULU SELANGOR,BEA5062,SMK KAMPONG SOEHARTO,FELDA KG. SOEHARTO,44010,KUALA KUBU BHARU,SELANGOR,360461193,360461193
Menengah,PPD HULU SELANGOR,BEA5063,SMK SUNGAI CHOH,KG. SUNGAI CHOH,48000,RAWANG,SELANGOR,360916081,360933750
Menengah,PPD HULU SELANGOR,BEA5064,SMK KALUMPANG,JALAN RUMAH MURAH KALUMPANG,44100,KERLING,SELANGOR,360491676,360491629
Menengah,PPD HULU SELANGOR,BEA5065,SMK GEDANGSA,KAMPUNG GEDANGSA,44020,KUALA KUBU BHARU,SELANGOR,360461340,360461150
Menengah,PPD HULU SELANGOR,BEA5066,SMK BUKIT SENTOSA,"BANDAR BARU BUKIT SENTOSA,",48300,RAWANG,SELANGOR,360283611,360284694
Menengah,PPD HULU SELANGOR,BEA5067,SM SAINS HULU SELANGOR,"HULU YAM BHARU,",44300,BATANG KALI,SELANGOR,360753838,360751416
Menengah,PPD HULU SELANGOR,BEA5068,SMK AMPANG PECAH,JALAN HAMZAH,44000,KUALA KUBU BHARU,SELANGOR,360644109,360644109
Menengah,PPD HULU SELANGOR,BEA5069,SMK BANDAR BARU BATANG KALI,"SEKSYEN 3, BANDAR UTAMA BATANG KALI",44300,BATANG KALI,SELANGOR,360573820,360573516
Menengah,PPD HULU SELANGOR,BEA5070,SMK BANDAR SUNGAI BUAYA,BANDAR SUNGAI BUAYA,48010,RAWANG,SELANGOR,360285382,360283771
Menengah,PPD HULU SELANGOR,BEA5071,SMK TAMAN BUNGA RAYA (1),BUKIT BERUNTUNG,48300,RAWANG,SELANGOR,360216189,360216189
Menengah,PPD HULU SELANGOR,BEA5072,SMK SERENDAH,JALAN CEMPAKA,48200,SERENDAH,SELANGOR,360815854,360812418
Menengah,PPD HULU SELANGOR,BEA5073,SMK BUKIT SENTOSA 2,"JALAN ANGGERIK 4, BANDAR BARU BUKIT SENTOSA 7",48300,RAWANG,SELANGOR,360212116,360212120
Menengah,PPD SABAK BERNAM,BEA6041,SMK UNGKU AZIZ,JALAN RAJA CHULAN,45200,SABAK BERNAM,SELANGOR,332161275,332163640
Menengah,PPD SABAK BERNAM,BEA6042,SMK MUNSHI ABDULLAH,"BATU 10, JALAN BESAR",45100,SUNGAI AIR TAWAR,SELANGOR,332136226,332138122
Menengah,PPD SABAK BERNAM,BEA6043,SMK SUNGAI BESAR,JALAN PEGAWAI,45300,SUNGAI BESAR,SELANGOR,332241331,332244818
Menengah,PPD SABAK BERNAM,BEA6044,SMK BAGAN TERAP,"JALAN BESAR, PEKAN BAGAN TERAP",45300,SUNGAI BESAR,SELANGOR,60332161643,60332162096
Menengah,PPD SABAK BERNAM,BEA6045,SEKOLAH MENENGAH KEBANGSAAN AGAMA SABAK BERNAM,"JALAN SG. NIPAH BAROH, SIMPANG LIMA",45300,SUNGAI BESAR,SELANGOR,60332242894,60332243423
Menengah,PPD SABAK BERNAM,BEA6601,SMK DATO MUSTAFFA,"JALAN SEKOLAH, PASIR PANJANG",45400,SEKINCHAN,SELANGOR,332410337,332415044
Menengah,PPD GOMBAK,BEA7601,SMK GOMBAK SETIA,JALAN SERI SETIA,53100,GOMBAK,SELANGOR,361896329,361851355
Menengah,PPD GOMBAK,BEA7602,SMK TAMAN SELAYANG,JALAN SUNGAI TUA,68100,BATU CAVES,SELANGOR,361896028,361875303
Menengah,PPD GOMBAK,BEA7603,SMK LEMBAH KERAMAT,"JALAN AU4, LEMBAH KERAMAT",54200,KUALA LUMPUR,SELANGOR,341072115,341068711
Menengah,PPD GOMBAK,BEA7604,SMK TAMAN EHSAN,"KEPONG, SELANGOR",52100,KUALA LUMPUR,SELANGOR,362762618,362755767
Menengah,PPD GOMBAK,BEA7605,SMK RAWANG,"KM 25.6, JALAN IPOH",48000,RAWANG,SELANGOR,360917240,360924881
Menengah,PPD GOMBAK,BEA7606,SMK TAMAN KERAMAT,JALAN ENGGANG TIMUR 4,54200,KUALA LUMPUR,SELANGOR,342579837,342574344
